#run-time information,,,,,,,,,,,,,,,,
"#	date run: 	Mon Mar 25 15:22:00 CDT 2024",,,,,,,,,,,,,,,,
"#	sct directory: 	/usr/local/slingshot_tools_26Jul2022_rev2/sct",,,,,,,,,,,,,,,,
"#	sct timestamp: 	2023-10-26 14:35:02",,,,,,,,,,,,,,,,
"#	'non-standard' SCT args: ",,,,,,,,,,,,,,,,
"#	ls config file:	-rwxr-xr-x 1 tuminell employee 17862 Mar 25 15:21 /var/users/systems/eni_revc/eni_revc.yaml",,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
cable_id,src_conn_a,src_conn_b,dst_conn_a,dst_conn_b,stage,src_egress_a,src_egress_b,dst_egress_a,dst_egress_b,link_type,src_group,dst_group,part_number,part_length,calculated_distance,route
3103.3209.00.0000,x3103.c0.r42.j15,none,x3209.c0.r31.j26,none,1,x3103-LEFT,none,x3209-LEFT,none,global,1,2,R4K83A,25,20.1395815,"['x3104_RIGHT-x3103_LEFT', 'x3105_RIGHT-x3104_LEFT', 'x3106_RIGHT-x3105_LEFT', 'x3107_RIGHT-x3106_LEFT', 'x3108_RIGHT-x3107_LEFT', 'x11_RIGHT-x3108_LEFT', 'x11_FRONT-x3209_FRONT']"
3104.3209.00.0000,x3104.c0.r42.j15,none,x3209.c0.r32.j26,none,1,x3104-LEFT,none,x3209-LEFT,none,global,1,2,R4K83A,25,19.273332,"['x3105_RIGHT-x3104_LEFT', 'x3106_RIGHT-x3105_LEFT', 'x3107_RIGHT-x3106_LEFT', 'x3108_RIGHT-x3107_LEFT', 'x11_RIGHT-x3108_LEFT', 'x11_FRONT-x3209_FRONT']"
3105.3209.00.0000,x3105.c0.r42.j15,none,x3209.c0.r34.j8,none,1,x3105-LEFT,none,x3209-LEFT,none,global,1,2,R4K82A,19,18.5833241,"['x3106_RIGHT-x3105_LEFT', 'x3107_RIGHT-x3106_LEFT', 'x3108_RIGHT-x3107_LEFT', 'x11_RIGHT-x3108_LEFT', 'x11_FRONT-x3209_FRONT']"
3106.3209.00.0000,x3106.c0.r42.j15,none,x3209.c0.r35.j8,none,1,x3106-LEFT,none,x3209-LEFT,none,global,1,2,R4K82A,19,17.7170745,"['x3107_RIGHT-x3106_LEFT', 'x3108_RIGHT-x3107_LEFT', 'x11_RIGHT-x3108_LEFT', 'x11_FRONT-x3209_FRONT']"
3107.3209.00.0000,x3107.c0.r42.j15,none,x3209.c0.r31.j8,none,1,x3107-LEFT,none,x3209-LEFT,none,global,1,2,R4K82A,19,17.0730748,"['x3108_RIGHT-x3107_LEFT', 'x11_RIGHT-x3108_LEFT', 'x11_FRONT-x3209_FRONT']"
3108.3209.00.0000,x3108.c0.r42.j15,none,x3209.c0.r32.j8,none,1,x3108-LEFT,none,x3209-LEFT,none,global,1,2,R4K82A,19,16.2068253,"['x11_RIGHT-x3108_LEFT', 'x11_FRONT-x3209_FRONT']"
3206.3200.00.0000,x3206.c0.r42.j10,none,x3200.c0.s19.b2.n0.h1,x3200.c0.s19.b1.n0.h1,1,x3206-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R7N27A,30,14.8336305,"['x3205_RIGHT-x3206_LEFT', 'x3204_RIGHT-x3205_LEFT', 'x3203_RIGHT-x3204_LEFT', 'x3202_RIGHT-x3203_LEFT', 'x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3206.3200.00.0001,x3206.c0.r42.j12,none,x3200.c0.s21.b2.n0.h1,x3200.c0.s21.b1.n0.h1,1,x3206-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R7N27A,30,14.7217078,"['x3205_RIGHT-x3206_LEFT', 'x3204_RIGHT-x3205_LEFT', 'x3203_RIGHT-x3204_LEFT', 'x3202_RIGHT-x3203_LEFT', 'x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3206.3200.00.0002,x3206.c0.r42.j14,none,x3200.c0.s29.b2.n0.h1,x3200.c0.s29.b1.n0.h1,1,x3206-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R7N27A,30,14.3400543,"['x3205_RIGHT-x3206_LEFT', 'x3204_RIGHT-x3205_LEFT', 'x3203_RIGHT-x3204_LEFT', 'x3202_RIGHT-x3203_LEFT', 'x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3206.3200.00.0003,x3206.c0.r42.j24,none,x3200.c0.s31.b1.n0.h0,NC,1,x3206-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R7N27A,30,14.1309547,"['x3205_RIGHT-x3206_LEFT', 'x3204_RIGHT-x3205_LEFT', 'x3203_RIGHT-x3204_LEFT', 'x3202_RIGHT-x3203_LEFT', 'x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3206.3200.00.0004,x3206.c0.r42.j22,none,x3200.c0.s31.b2.n0.h0,NC,1,x3206-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R7N27A,30,14.153569,"['x3205_RIGHT-x3206_LEFT', 'x3204_RIGHT-x3205_LEFT', 'x3203_RIGHT-x3204_LEFT', 'x3202_RIGHT-x3203_LEFT', 'x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3201.3209.00.0000,x3201.c0.r42.j23,none,x3209.c0.r34.j25,none,1,x3201-RIGHT,none,x3209-LEFT,none,global,1,2,R4K82A,19,14.5310537,"['x3201_RIGHT-x3202_LEFT', 'x3202_RIGHT-x3203_LEFT', 'x3203_RIGHT-x3204_LEFT', 'x3204_RIGHT-x3205_LEFT', 'x3205_RIGHT-x3206_LEFT', 'x3206_RIGHT-x3207_LEFT', 'x3207_RIGHT-x3208_LEFT', 'x3208_RIGHT-x3209_LEFT']"
3202.3209.00.0000,x3202.c0.r42.j23,none,x3209.c0.r35.j25,none,1,x3202-RIGHT,none,x3209-LEFT,none,global,1,2,R4K81A,14,13.6648042,"['x3202_RIGHT-x3203_LEFT', 'x3203_RIGHT-x3204_LEFT', 'x3204_RIGHT-x3205_LEFT', 'x3205_RIGHT-x3206_LEFT', 'x3206_RIGHT-x3207_LEFT', 'x3207_RIGHT-x3208_LEFT', 'x3208_RIGHT-x3209_LEFT']"
3106.3100.00.0000,x3106.c0.r42.j10,none,x3100.c0.s19.b2.n0.h1,x3100.c0.s19.b1.n0.h1,1,x3106-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,8.0670856,"['x3106_RIGHT-x3105_LEFT', 'x3105_RIGHT-x3104_LEFT', 'x3104_RIGHT-x3103_LEFT', 'x3103_RIGHT-x3102_LEFT', 'x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3106.3100.00.0001,x3106.c0.r42.j12,none,x3100.c0.s21.b2.n0.h1,x3100.c0.s21.b1.n0.h1,1,x3106-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,8.0009955,"['x3106_RIGHT-x3105_LEFT', 'x3105_RIGHT-x3104_LEFT', 'x3104_RIGHT-x3103_LEFT', 'x3103_RIGHT-x3102_LEFT', 'x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3106.3100.00.0002,x3106.c0.r42.j14,none,x3100.c0.s29.b2.n0.h1,x3100.c0.s29.b1.n0.h1,1,x3106-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,7.671325,"['x3106_RIGHT-x3105_LEFT', 'x3105_RIGHT-x3104_LEFT', 'x3104_RIGHT-x3103_LEFT', 'x3103_RIGHT-x3102_LEFT', 'x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3106.3100.00.0003,x3106.c0.r42.j24,none,x3100.c0.s31.b1.n0.h0,NC,1,x3106-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,7.7035485,"['x3106_RIGHT-x3105_LEFT', 'x3105_RIGHT-x3104_LEFT', 'x3104_RIGHT-x3103_LEFT', 'x3103_RIGHT-x3102_LEFT', 'x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3106.3100.00.0004,x3106.c0.r42.j22,none,x3100.c0.s31.b2.n0.h0,NC,1,x3106-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,7.6805013,"['x3106_RIGHT-x3105_LEFT', 'x3105_RIGHT-x3104_LEFT', 'x3104_RIGHT-x3103_LEFT', 'x3103_RIGHT-x3102_LEFT', 'x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3105.3100.00.0000,x3105.c0.r42.j10,none,x3100.c0.s17.b2.n0.h1,x3100.c0.s17.b1.n0.h1,1,x3105-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,7.334186,"['x3105_RIGHT-x3104_LEFT', 'x3104_RIGHT-x3103_LEFT', 'x3103_RIGHT-x3102_LEFT', 'x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3105.3100.00.0001,x3105.c0.r42.j12,none,x3100.c0.s19.b2.n0.h0,x3100.c0.s19.b1.n0.h0,1,x3105-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,7.2680959,"['x3105_RIGHT-x3104_LEFT', 'x3104_RIGHT-x3103_LEFT', 'x3103_RIGHT-x3102_LEFT', 'x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3105.3100.00.0002,x3105.c0.r42.j14,none,x3100.c0.s21.b2.n0.h0,x3100.c0.s21.b1.n0.h0,1,x3105-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,7.2051252,"['x3105_RIGHT-x3104_LEFT', 'x3104_RIGHT-x3103_LEFT', 'x3103_RIGHT-x3102_LEFT', 'x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3105.3100.00.0003,x3105.c0.r42.j24,none,x3100.c0.s29.b2.n0.h0,x3100.c0.s29.b1.n0.h0,1,x3105-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,6.9706488,"['x3105_RIGHT-x3104_LEFT', 'x3104_RIGHT-x3103_LEFT', 'x3103_RIGHT-x3102_LEFT', 'x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3205.3200.00.0000,x3205.c0.r42.j10,none,x3200.c0.s17.b2.n0.h1,x3200.c0.s17.b1.n0.h1,1,x3205-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,7.4041311,"['x3204_RIGHT-x3205_LEFT', 'x3203_RIGHT-x3204_LEFT', 'x3202_RIGHT-x3203_LEFT', 'x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3205.3200.00.0001,x3205.c0.r42.j12,none,x3200.c0.s19.b2.n0.h0,x3200.c0.s19.b1.n0.h0,1,x3205-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,7.2922083,"['x3204_RIGHT-x3205_LEFT', 'x3203_RIGHT-x3204_LEFT', 'x3202_RIGHT-x3203_LEFT', 'x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3205.3200.00.0002,x3205.c0.r42.j14,none,x3200.c0.s21.b2.n0.h0,x3200.c0.s21.b1.n0.h0,1,x3205-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,7.1772547,"['x3204_RIGHT-x3205_LEFT', 'x3203_RIGHT-x3204_LEFT', 'x3202_RIGHT-x3203_LEFT', 'x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3205.3200.00.0003,x3205.c0.r42.j24,none,x3200.c0.s29.b2.n0.h0,x3200.c0.s29.b1.n0.h0,1,x3205-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,6.7014553,"['x3204_RIGHT-x3205_LEFT', 'x3203_RIGHT-x3204_LEFT', 'x3202_RIGHT-x3203_LEFT', 'x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3104.3100.00.0000,x3104.c0.r42.j10,none,x3100.c0.s11.b2.n0.h1,x3100.c0.s11.b1.n0.h1,1,x3104-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,6.7790862,"['x3104_RIGHT-x3103_LEFT', 'x3103_RIGHT-x3102_LEFT', 'x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3104.3100.00.0001,x3104.c0.r42.j12,none,x3100.c0.s13.b2.n0.h1,x3100.c0.s13.b1.n0.h1,1,x3104-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,6.7129961,"['x3104_RIGHT-x3103_LEFT', 'x3103_RIGHT-x3102_LEFT', 'x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3104.3100.00.0002,x3104.c0.r42.j14,none,x3100.c0.s15.b2.n0.h1,x3100.c0.s15.b1.n0.h1,1,x3104-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,6.6500254,"['x3104_RIGHT-x3103_LEFT', 'x3103_RIGHT-x3102_LEFT', 'x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3104.3100.00.0003,x3104.c0.r42.j24,none,x3100.c0.s17.b2.n0.h0,x3100.c0.s17.b1.n0.h0,1,x3104-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,6.6822489,"['x3104_RIGHT-x3103_LEFT', 'x3103_RIGHT-x3102_LEFT', 'x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3204.3200.00.0000,x3204.c0.r42.j10,none,x3200.c0.s11.b2.n0.h1,x3200.c0.s11.b1.n0.h1,1,x3204-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,6.8490313,"['x3203_RIGHT-x3204_LEFT', 'x3202_RIGHT-x3203_LEFT', 'x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3204.3200.00.0001,x3204.c0.r42.j12,none,x3200.c0.s13.b2.n0.h1,x3200.c0.s13.b1.n0.h1,1,x3204-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,6.7371086,"['x3203_RIGHT-x3204_LEFT', 'x3202_RIGHT-x3203_LEFT', 'x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3204.3200.00.0002,x3204.c0.r42.j14,none,x3200.c0.s15.b2.n0.h1,x3200.c0.s15.b1.n0.h1,1,x3204-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,6.6221549,"['x3203_RIGHT-x3204_LEFT', 'x3202_RIGHT-x3203_LEFT', 'x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3204.3200.00.0003,x3204.c0.r42.j24,none,x3200.c0.s17.b2.n0.h0,x3200.c0.s17.b1.n0.h0,1,x3204-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,6.4130554,"['x3203_RIGHT-x3204_LEFT', 'x3202_RIGHT-x3203_LEFT', 'x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3103.3100.00.0000,x3103.c0.r42.j10,none,x3100.c0.s9.b2.n0.h1,x3100.c0.s9.b1.n0.h1,1,x3103-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,6.0461866,"['x3103_RIGHT-x3102_LEFT', 'x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3103.3100.00.0001,x3103.c0.r42.j12,none,x3100.c0.s11.b2.n0.h0,x3100.c0.s11.b1.n0.h0,1,x3103-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,5.9800965,"['x3103_RIGHT-x3102_LEFT', 'x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3103.3100.00.0002,x3103.c0.r42.j14,none,x3100.c0.s13.b2.n0.h0,x3100.c0.s13.b1.n0.h0,1,x3103-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,5.9171258,"['x3103_RIGHT-x3102_LEFT', 'x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3103.3100.00.0003,x3103.c0.r42.j24,none,x3100.c0.s15.b2.n0.h0,x3100.c0.s15.b1.n0.h0,1,x3103-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,5.9493493,"['x3103_RIGHT-x3102_LEFT', 'x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3203.3200.00.0000,x3203.c0.r42.j10,none,x3200.c0.s9.b2.n0.h1,x3200.c0.s9.b1.n0.h1,1,x3203-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,6.1161317,"['x3202_RIGHT-x3203_LEFT', 'x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3203.3200.00.0001,x3203.c0.r42.j12,none,x3200.c0.s11.b2.n0.h0,x3200.c0.s11.b1.n0.h0,1,x3203-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,6.0042089,"['x3202_RIGHT-x3203_LEFT', 'x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3203.3200.00.0002,x3203.c0.r42.j14,none,x3200.c0.s13.b2.n0.h0,x3200.c0.s13.b1.n0.h0,1,x3203-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,5.8892553,"['x3202_RIGHT-x3203_LEFT', 'x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3203.3200.00.0003,x3203.c0.r42.j24,none,x3200.c0.s15.b2.n0.h0,x3200.c0.s15.b1.n0.h0,1,x3203-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,5.6801558,"['x3202_RIGHT-x3203_LEFT', 'x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3102.3100.00.0000,x3102.c0.r42.j10,none,x3100.c0.s1.b2.n0.h1,x3100.c0.s1.b1.n0.h1,1,x3102-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,5.5799868,"['x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3102.3100.00.0001,x3102.c0.r42.j12,none,x3100.c0.s3.b2.n0.h1,x3100.c0.s3.b1.n0.h1,1,x3102-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,5.5138967,"['x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3102.3100.00.0002,x3102.c0.r42.j14,none,x3100.c0.s5.b2.n0.h1,x3100.c0.s5.b1.n0.h1,1,x3102-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,5.450926,"['x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3102.3100.00.0003,x3102.c0.r42.j24,none,x3100.c0.s7.b2.n0.h1,x3100.c0.s7.b1.n0.h1,1,x3102-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,5.4831495,"['x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3102.3100.00.0004,x3102.c0.r42.j22,none,x3100.c0.s9.b2.n0.h0,x3100.c0.s9.b1.n0.h0,1,x3102-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,5.3712023,"['x3102_RIGHT-x3101_LEFT', 'x3101_RIGHT-x3100_LEFT']"
3202.3200.00.0000,x3202.c0.r42.j10,none,x3200.c0.s1.b2.n0.h1,x3200.c0.s1.b1.n0.h1,1,x3202-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,5.6499319,"['x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3202.3200.00.0001,x3202.c0.r42.j12,none,x3200.c0.s3.b2.n0.h1,x3200.c0.s3.b1.n0.h1,1,x3202-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,5.5380092,"['x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3202.3200.00.0002,x3202.c0.r42.j14,none,x3200.c0.s5.b2.n0.h1,x3200.c0.s5.b1.n0.h1,1,x3202-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,5.4230555,"['x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3202.3200.00.0003,x3202.c0.r42.j24,none,x3200.c0.s7.b2.n0.h1,x3200.c0.s7.b1.n0.h1,1,x3202-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,5.213956,"['x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3202.3200.00.0004,x3202.c0.r42.j22,none,x3200.c0.s9.b2.n0.h0,x3200.c0.s9.b1.n0.h0,1,x3202-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,5.1476703,"['x3201_RIGHT-x3202_LEFT', 'x3200_RIGHT-x3201_LEFT']"
3101.3100.00.0000,x3101.c0.r42.j10,none,x3100.c0.s1.b2.n0.h0,x3100.c0.s1.b1.n0.h0,1,x3101-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,4.2970674,['x3101_RIGHT-x3100_LEFT']
3101.3100.00.0001,x3101.c0.r42.j12,none,x3100.c0.s3.b2.n0.h0,x3100.c0.s3.b1.n0.h0,1,x3101-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,4.2309773,['x3101_RIGHT-x3100_LEFT']
3101.3100.00.0002,x3101.c0.r42.j14,none,x3100.c0.s5.b2.n0.h0,x3100.c0.s5.b1.n0.h0,1,x3101-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,4.1680066,['x3101_RIGHT-x3100_LEFT']
3101.3100.00.0003,x3101.c0.r42.j24,none,x3100.c0.s7.b2.n0.h0,x3100.c0.s7.b1.n0.h0,1,x3101-RIGHT,none,x3100-LEFT,none,edge,1,n/a,R6F20A,10,4.2002301,['x3101_RIGHT-x3100_LEFT']
3201.3200.00.0000,x3201.c0.r42.j10,none,x3200.c0.s1.b2.n0.h0,x3200.c0.s1.b1.n0.h0,1,x3201-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,4.3670125,['x3200_RIGHT-x3201_LEFT']
3201.3200.00.0001,x3201.c0.r42.j12,none,x3200.c0.s3.b2.n0.h0,x3200.c0.s3.b1.n0.h0,1,x3201-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,4.2550898,['x3200_RIGHT-x3201_LEFT']
3201.3200.00.0002,x3201.c0.r42.j14,none,x3200.c0.s5.b2.n0.h0,x3200.c0.s5.b1.n0.h0,1,x3201-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F20A,10,4.1401361,['x3200_RIGHT-x3201_LEFT']
3201.3200.00.0003,x3201.c0.r42.j24,none,x3200.c0.s7.b2.n0.h0,x3200.c0.s7.b1.n0.h0,1,x3201-LEFT,none,x3200-RIGHT,none,edge,1,n/a,R6F19A,4,3.9310366,['x3200_RIGHT-x3201_LEFT']
3101.3101.00.0000,x3101.c0.r42.j22,none,x3101.c0.s39.b2.n0.h0,x3101.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.7026225,[]
3101.3101.00.0001,x3101.c0.r42.j18,none,x3101.c0.s35.b1.n0.h0,x3101.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.653359,[]
3101.3101.00.0002,x3101.c0.r42.j20,none,x3101.c0.s37.b1.n0.h0,x3101.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5875529,[]
3101.3101.00.0003,x3101.c0.r42.j16,none,x3101.c0.s39.b1.n0.h0,x3101.c0.s37.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.4494093,[]
3102.3102.00.0000,x3102.c0.r42.j18,none,x3102.c0.s37.b2.n0.h0,x3102.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.653359,[]
3102.3102.00.0001,x3102.c0.r42.j20,none,x3102.c0.s35.b1.n0.h0,x3102.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.6764528,[]
3102.3102.00.0002,x3102.c0.r42.j16,none,x3102.c0.s37.b1.n0.h0,x3102.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5383092,[]
3103.3103.00.0000,x3103.c0.r42.j22,none,x3103.c0.s39.b2.n0.h0,x3103.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.7026225,[]
3103.3103.00.0001,x3103.c0.r42.j18,none,x3103.c0.s35.b1.n0.h0,x3103.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.653359,[]
3103.3103.00.0002,x3103.c0.r42.j20,none,x3103.c0.s37.b1.n0.h0,x3103.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5875529,[]
3103.3103.00.0003,x3103.c0.r42.j16,none,x3103.c0.s39.b1.n0.h0,x3103.c0.s37.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.4494093,[]
3104.3104.00.0000,x3104.c0.r42.j22,none,x3104.c0.s39.b2.n0.h0,x3104.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.7026225,[]
3104.3104.00.0001,x3104.c0.r42.j18,none,x3104.c0.s35.b1.n0.h0,x3104.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.653359,[]
3104.3104.00.0002,x3104.c0.r42.j20,none,x3104.c0.s37.b1.n0.h0,x3104.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5875529,[]
3104.3104.00.0003,x3104.c0.r42.j16,none,x3104.c0.s39.b1.n0.h0,x3104.c0.s37.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.4494093,[]
3105.3105.00.0000,x3105.c0.r42.j22,none,x3105.c0.s39.b2.n0.h0,x3105.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.7026225,[]
3105.3105.00.0001,x3105.c0.r42.j18,none,x3105.c0.s35.b1.n0.h0,x3105.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.653359,[]
3105.3105.00.0002,x3105.c0.r42.j20,none,x3105.c0.s37.b1.n0.h0,x3105.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5875529,[]
3105.3105.00.0003,x3105.c0.r42.j16,none,x3105.c0.s39.b1.n0.h0,x3105.c0.s37.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.4494093,[]
3106.3106.00.0000,x3106.c0.r42.j18,none,x3106.c0.s37.b2.n0.h0,x3106.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.653359,[]
3106.3106.00.0001,x3106.c0.r42.j20,none,x3106.c0.s35.b1.n0.h0,x3106.c0.s33.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.6764528,[]
3106.3106.00.0002,x3106.c0.r42.j16,none,x3106.c0.s37.b1.n0.h0,x3106.c0.s35.b2.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5383092,[]
3107.3107.00.0000,x3107.c0.r42.j10,none,x3107.c0.s39.b2.n0.h0,x3107.c0.s33.b1.n0.h0,1,none,none,none,none,edge,1,n/a,R6F19A,4,2.5550034,[]
